INTF ID,Gregory-Aland,Unambiguous Agreements (A),Ambiguous Agreements (≟),Unambiguous Disagreements (D),Similarity Lower Bound,Similarity Mean,Similarity Upper Bound,Highest Credible Rank,Rank,Lowest Credible Rank
31384,1384,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,545,1607
31377,1377,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,546,1607
31401,1401,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,547,1607
31501,1501,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,548,1607
31402,1402,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,549,1607
31496,1496,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,550,1607
31373,1373,0,0,12,0.0019456284973467495,0.0,0.2470526380004709,15,551,1607
31367,1367,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,552,1607
31404,1404,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,553,1607
31364,1364,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,554,1607
31406,1406,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,555,1607
31362,1362,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,556,1607
31503,1503,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,557,1607
31407,1407,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,558,1607
31358,1358,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,559,1607
31497,1497,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,560,1607
31495,1495,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,561,1607
31506,1506,0,1,13,0.001806780659125388,0.0,0.23163576165011646,15,562,1607
31490,1490,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,563,1607
31482,1482,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,564,1607
31481,1481,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,565,1607
31391,1391,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,566,1607
31485,1485,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,567,1607
31486,1486,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,568,1607
31487,1487,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,569,1607
31488,1488,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,570,1607
31395,1395,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,571,1607
31480,1480,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,572,1607
31492,1492,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,573,1607
31399,1399,0,0,13,0.001806780659125388,0.0,0.23163576165011646,15,574,1607
31390,1390,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,575,1607
31493,1493,0,0,14,0.0016864302413527026,0.0,0.2180193609105339,19,576,1607
