INTF ID,Gregory-Aland,Unambiguous Agreements (A),Ambiguous Agreements (≟),Unambiguous Disagreements (D),Similarity Lower Bound,Similarity Mean,Similarity Upper Bound,Highest Credible Rank,Rank,Lowest Credible Rank
30648,648,2,1,16,0.03382624900176468,0.1111111111111111,0.33137666445676595,2,47,1700
30165,165,4,0,32,0.04537199234199395,0.1111111111111111,0.2541759360774789,3,48,1700
31293,1293,4,0,32,0.04537199234199395,0.1111111111111111,0.2541759360774789,3,49,1700
30382,382,4,0,32,0.04537199234199395,0.1111111111111111,0.2541759360774789,3,50,1700
30649,649,4,0,32,0.04537199234199395,0.1111111111111111,0.2541759360774789,3,51,1700
31010,1010,4,0,32,0.04537199234199395,0.1111111111111111,0.2541759360774789,3,52,1700
20211,0211,4,0,32,0.04537199234199395,0.1111111111111111,0.2541759360774789,3,53,1700
30993,993,3,0,25,0.03889483129543887,0.10714285714285714,0.27351519789242285,3,54,1700
30788,788,3,2,26,0.037553496338363315,0.10344827586206896,0.2652884504742081,3,55,1700
31506,1506,3,0,26,0.037553496338363315,0.10344827586206896,0.2652884504742081,3,56,1700
20083,083,1,0,9,0.022831198299959662,0.1,0.4127799169883827,1,57,1700
32801,2801,1,0,9,0.022831198299959662,0.1,0.4127799169883827,1,58,1700
30032,32,2,1,19,0.029055851128746688,0.09523809523809523,0.29161274155393346,3,59,1700
32750,2750,2,0,19,0.029055851128746688,0.09523809523809523,0.29161274155393346,3,60,1700
32585,2585,3,1,29,0.0340328814229787,0.09375,0.24331635075915506,3,61,1700
31301,1301,3,1,29,0.0340328814229787,0.09375,0.24331635075915506,3,62,1700
32775,2775,3,2,29,0.0340328814229787,0.09375,0.24331635075915506,3,63,1700
30228,228,3,3,30,0.033001680336469566,0.09090909090909093,0.2367752742869376,3,64,1700
31242,1242,3,3,30,0.033001680336469566,0.09090909090909093,0.2367752742869376,3,65,1700
32567,2567,3,2,30,0.033001680336469566,0.09090909090909093,0.2367752742869376,3,66,1700
32103,2103,1,0,10,0.020862525460092384,0.09090909090909093,0.3847961651509441,2,67,1700
31788,1788,3,3,30,0.033001680336469566,0.09090909090909093,0.2367752742869376,3,68,1700
30983,983,3,1,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,69,1700
31660,1660,3,0,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,70,1700
30124,124,3,2,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,71,1700
31654,1654,3,2,31,0.032031169029098014,0.08823529411764706,0.2305750186588772,3,72,1700
